sort,UniqueID,SurveyDate,Time,Visit,Observer,SurveyType,NoiseLevel,SPECIES,Count,TimeInterval,DISTANCE,FID,Strata,Plot,Station,Latitude,Longitude,Join_Count,YearLoss,Class_Name,ModisLCC,FIRENAME,YEAR,Disturbance,PKEY,PKEYm,Noise,JULIAN,JDAY,srise,start_time,TSSR,Interval,SS,RandomSel
81,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,RESQ,1,4-5 min,0-49 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,3-5 min,5.041,1
82,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,MYWA,2,4-5 min,0-49 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,3-5 min,5.041,1
83,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,RESQ,1,2-3 min,0-49 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,0-3 min,5.041,1
84,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,MYWA,1,5-6 min,0-49 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,5-10 min,5.041,1
85,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,FOSP,1,3-4 min,>100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,3-5 min,5.041,1
86,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,HETH,1,6-7 min,>100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,5-10 min,5.041,1
87,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,FOSP,1,6-7 min,>100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,5-10 min,5.041,1
88,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,AMRO,1,8-9 min,>100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,5-10 min,5.041,1
89,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,MYWA,1,1-2 min,50-100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,0-3 min,5.041,1
90,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,RESQ,2,1-2 min,50-100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,0-3 min,5.041,1
91,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,MYWA,1,0-1 min,50-100 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,0-3 min,5.041,1
92,05-041-06,22-Jun-15,7:45:00 AM,1,CMC,HUM,Light,SWTH,1,0-1 min,0-49 m,49,5,41,6,58.13250835,-109.414781,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-06_1,05-041-06_1_H,1,172,0.471232877,4.216218729,7.75,0.147240886,0-3 min,5.041,1
93,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,HETH,1,6-7 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,5-10 min,5.041,1
94,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,DEJU,1,5-6 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,5-10 min,5.041,1
95,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,DEJU,2,0-1 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,0-3 min,5.041,1
96,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,HETH,1,2-3 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,0-3 min,5.041,1
97,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,PAWA,2,0-1 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,0-3 min,5.041,1
98,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,UNBI,1,8-9 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,5-10 min,5.041,1
99,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,FOSP,1,7-8 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,5-10 min,5.041,1
100,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,HETH,1,7-8 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,5-10 min,5.041,1
101,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,LISP,1,0-1 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,0-3 min,5.041,1
102,05-041-07,22-Jun-15,6:22:00 AM,1,BFDO,ARU,Light,HETH,1,0-1 min,ARU,50,5,41,7,58.12884976,-109.4238752,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-07_1,05-041-07_1_A,1,172,0.471232877,4.217394805,6.366666667,0.089552994,0-3 min,5.041,1
103,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,HETH,1,0-1 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
104,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,HETH,2,1-2 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
105,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,DEJU,2,0-1 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
106,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,GRAJ,1,0-1 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
107,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,PAWA,2,1-2 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
108,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,HETH,1,7-8 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
109,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,FOSP,1,1-2 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
110,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,RESQ,1,0-1 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
111,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,CHSP,1,2-3 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
112,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,FOSP,1,5-6 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
113,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,PAWA,1,6-7 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
114,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,ARU,Moderate,DEJU,1,2-3 min,ARU,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_A,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
115,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,HETH,1,0-1 min,>100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
116,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,HETH,1,1-2 min,>100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
117,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,HETH,1,2-3 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
118,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,DEJU,1,6-7 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
119,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,MYWA,1,1-2 min,0-49 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
120,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,PAWA,1,5-6 min,0-49 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
121,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,DEJU,1,0-1 min,0-49 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
122,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,FOSP,1,7-8 min,>100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
123,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,FOSP,1,2-3 min,>100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
124,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,GRAJ,1,0-1 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
125,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,RESQ,1,1-2 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
126,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,MYWA,1,0-1 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
127,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,PAWA,1,0-1 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,0-3 min,5.041,1
128,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,CHSP,1,6-7 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
129,05-041-08,22-Jun-15,7:03:00 AM,1,BFDO,HUM,Moderate,RESQ,1,8-9 min,50-100 m,51,5,41,8,58.12937708,-109.4188162,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-08_1,05-041-08_1_H,2,172,0.471232877,4.216975378,7.05,0.118042693,5-10 min,5.041,1
130,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,COLO,1,2-3 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
131,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,HETH,1,2-3 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
132,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,OCWA,1,8-9 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,5-10 min,5.041,1
133,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,SWTH,1,6-7 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,5-10 min,5.041,1
134,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,CHSP,1,2-3 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
135,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,DEJU,1,1-2 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
136,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,GRAJ,1,1-2 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
137,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,FOSP,1,1-2 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
138,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,HETH,1,6-7 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,5-10 min,5.041,1
139,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,ARU,Moderate,ALFL,1,4-5 min,ARU,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_A,2,172,0.471232877,4.216555962,7.316666667,0.129171279,3-5 min,5.041,1
140,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,HETH,1,4-5 min,>100 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,3-5 min,5.041,1
141,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,HETH,1,7-8 min,>100 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,5-10 min,5.041,1
142,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,DEJU,1,5-6 min,>100 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,5-10 min,5.041,1
143,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,DEJU,1,1-2 min,50-100 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
144,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,FOSP,1,2-3 min,50-100 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
145,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,GRAJ,1,0-1 min,50-100 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
146,05-041-09,22-Jun-15,7:19:00 AM,1,CMC,HUM,Moderate,SWTH,1,2-3 min,0-49 m,52,5,41,9,58.12990421,-109.413757,1,0,Sparse Coniferous,8,ALTA,1980,Fire,05-041-09_1,05-041-09_1_H,2,172,0.471232877,4.216555962,7.316666667,0.129171279,0-3 min,5.041,1
147,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,RTHA,1,9-10 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,5-10 min,5.048,1
148,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,WTSP,1,0-1 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
149,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,WTSP,1,1-2 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
150,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,WTSP,1,2-3 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
151,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,OSFL,1,0-1 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
152,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,LISP,1,5-6 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,5-10 min,5.048,1
153,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,BOGU,1,0-1 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
154,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,RUBL,1,4-5 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,3-5 min,5.048,1
155,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,GRYE,2,0-1 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
156,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,ARU,Heavy,LEYE,2,0-1 min,ARU,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_A,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
157,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,SOSP,1,7-8 min,>100 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,5-10 min,5.048,1
158,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,RTHA,1,9-10 min,>100 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,5-10 min,5.048,1
159,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,GRYE,2,0-1 min,0-49 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
160,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,LEYE,2,0-1 min,0-49 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
161,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,BOGU,1,0-1 min,0-49 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
162,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,WTSP,1,0-1 min,>100 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
163,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,CHSP,1,7-8 min,50-100 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,5-10 min,5.048,1
164,05-048-01,21-Jun-15,6:55:00 AM,1,BFDO,HUM,Heavy,MYWA,1,1-2 min,50-100 m,53,5,48,1,57.83313549,-109.3868558,1,0,Open coniferous,6,06LL-MURZIN,2006,Fire,05-048-01_1,05-048-01_1_H,3,171,0.468493151,4.256382833,6.916666667,0.11084516,0-3 min,5.048,1
